Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Node6px 	 Node6py 	 Node6pz 	 Node7px 	 Node7py 	 Node7pz 	 Node8px 	 Node8py 	 Node8pz 	 Node9px 	 Node9py 	 Node9pz 	 Node10px 	 Node10py 	 Node10pz 	 Node11px 	 Node11py 	 Node11pz 	 Node12px 	 Node12py 	 Node12pz 	 Node13px 	 Node13py 	 Node13pz 	 Node14px 	 Node14py 	 Node14pz 	 Node15px 	 Node15py 	 Node15pz 	 Node16px 	 Node16py 	 Node16pz 	 Node17px 	 Node17py 	 Node17pz 	 Node18px 	 Node18py 	 Node18pz 	 Node19px 	 Node19py 	 Node19pz 	 Node20px 	 Node20py 	 Node20pz 	 Node21px 	 Node21py 	 Node21pz 	 Node22px 	 Node22py 	 Node22pz 	 Node23px 	 Node23py 	 Node23pz 	 Node24px 	 Node24py 	 Node24pz 	 Node25px 	 Node25py 	 Node25pz 	 Node26px 	 Node26py 	 Node26pz 	 Node27px 	 Node27py 	 Node27pz 	 Node28px 	 Node28py 	 Node28pz 	 Node29px 	 Node29py 	 Node29pz 	 Node30px 	 Node30py 	 Node30pz 	 Node31px 	 Node31py 	 Node31pz 	 Node32px 	 Node32py 	 Node32pz 	 Node33px 	 Node33py 	 Node33pz 	 Node34px 	 Node34py 	 Node34pz 	 Node35px 	 Node35py 	 Node35pz 	 Node36px 	 Node36py 	 Node36pz 	 Node37px 	 Node37py 	 Node37pz 	 Node38px 	 Node38py 	 Node38pz 	 Node39px 	 Node39py 	 Node39pz 	 Node40px 	 Node40py 	 Node40pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 Seg5Te 	 Seg6Te 	 Seg7Te 	 Seg8Te 	 Seg9Te 	 Seg10Te 	 Seg11Te 	 Seg12Te 	 Seg13Te 	 Seg14Te 	 Seg15Te 	 Seg16Te 	 Seg17Te 	 Seg18Te 	 Seg19Te 	 Seg20Te 	 Seg21Te 	 Seg22Te 	 Seg23Te 	 Seg24Te 	 Seg25Te 	 Seg26Te 	 Seg27Te 	 Seg28Te 	 Seg29Te 	 Seg30Te 	 Seg31Te 	 Seg32Te 	 Seg33Te 	 Seg34Te 	 Seg35Te 	 Seg36Te 	 Seg37Te 	 Seg38Te 	 Seg39Te 	 
5.62654	 -1.385	 -0.423	 -0.5	 -1.34832	 -0.413426	 -0.500042	 -1.31163	 -0.403852	 -0.500044	 -1.27495	 -0.394296	 -0.500045	 -1.23827	 -0.384772	 -0.500044	 -1.20158	 -0.375276	 -0.500002	 -1.16522	 -0.365879	 -0.494853	 -1.12868	 -0.356454	 -0.491307	 -1.09219	 -0.34708	 -0.48708	 -1.05614	 -0.337787	 -0.479919	 -1.01985	 -0.3285	 -0.474121	 -0.983699	 -0.319309	 -0.467305	 -0.948011	 -0.310161	 -0.458322	 -0.9121	 -0.301104	 -0.45015	 -0.87644	 -0.292152	 -0.440806	 -0.841227	 -0.283222	 -0.429851	 -0.805815	 -0.274535	 -0.419312	 -0.770735	 -0.265936	 -0.407614	 -0.735996	 -0.257405	 -0.39486	 -0.701142	 -0.249174	 -0.382188	 -0.666654	 -0.240997	 -0.36849	 -0.63242	 -0.232911	 -0.354091	 -0.59819	 -0.225063	 -0.33953	 -0.564317	 -0.217269	 -0.324113	 -0.530638	 -0.209607	 -0.308195	 -0.496989	 -0.202135	 -0.292111	 -0.46356	 -0.194734	 -0.27553	 -0.430221	 -0.187468	 -0.258695	 -0.396963	 -0.180329	 -0.241631	 -0.363932	 -0.173239	 -0.224092	 -0.33104	 -0.166217	 -0.206246	 -0.298291	 -0.159289	 -0.188079	 -0.265806	 -0.152418	 -0.1694	 -0.233427	 -0.145617	 -0.150488	 -0.201124	 -0.138884	 -0.1314	 -0.169077	 -0.132225	 -0.11184	 -0.137132	 -0.125642	 -0.0920699	 -0.105177	 -0.11913	 -0.0722758	 -0.0734387	 -0.112679	 -0.0520994	 -0.0417697	 -0.106313	 -0.0317617	 -0.0100779	 -0.1	 -0.0114121	 1.22652	 1.22451	 1.2209	 1.21648	 1.21224	 1.21993	 1.22137	 1.2218	 1.22178	 1.22511	 1.22869	 1.23214	 1.23729	 1.24364	 1.25067	 1.25884	 1.26814	 1.27743	 1.28635	 1.2949	 1.30256	 1.30908	 1.31479	 1.31991	 1.32465	 1.32932	 1.33432	 1.34016	 1.34708	 1.35506	 1.36388	 1.37322	 1.38255	 1.39141	 1.39969	 1.40725	 1.41411	 1.42166	 1.43232	 1.44556	 
5.63179	 -1.385	 -0.423	 -0.5	 -1.34832	 -0.41343	 -0.500042	 -1.31164	 -0.40388	 -0.500044	 -1.27496	 -0.394337	 -0.500045	 -1.23828	 -0.38482	 -0.500043	 -1.2016	 -0.375349	 -0.499388	 -1.16518	 -0.365963	 -0.49478	 -1.12881	 -0.356599	 -0.489584	 -1.09226	 -0.347241	 -0.485943	 -1.05609	 -0.337979	 -0.479324	 -1.02	 -0.328744	 -0.472217	 -0.983727	 -0.319586	 -0.465963	 -0.947943	 -0.310486	 -0.457256	 -0.912232	 -0.301428	 -0.448182	 -0.876417	 -0.292537	 -0.43934	 -0.841138	 -0.283669	 -0.428514	 -0.805897	 -0.274941	 -0.417431	 -0.770638	 -0.266445	 -0.406206	 -0.735879	 -0.257951	 -0.393493	 -0.701137	 -0.249672	 -0.380567	 -0.666503	 -0.241562	 -0.367223	 -0.632282	 -0.233453	 -0.352823	 -0.598096	 -0.225566	 -0.338191	 -0.564096	 -0.217817	 -0.323029	 -0.530396	 -0.210129	 -0.307153	 -0.496681	 -0.202632	 -0.291191	 -0.463082	 -0.195252	 -0.274903	 -0.429704	 -0.187943	 -0.25811	 -0.396373	 -0.180758	 -0.241146	 -0.363205	 -0.173634	 -0.223815	 -0.33029	 -0.16656	 -0.205965	 -0.297485	 -0.159592	 -0.187849	 -0.264861	 -0.152686	 -0.169365	 -0.232387	 -0.145847	 -0.150571	 -0.20003	 -0.139082	 -0.13153	 -0.167855	 -0.132391	 -0.112135	 -0.135761	 -0.125784	 -0.0925593	 -0.103745	 -0.119235	 -0.0728171	 -0.0719012	 -0.112749	 -0.0527562	 -0.0400849	 -0.106353	 -0.0325958	 -0.00829809	 -0.1	 -0.0123427	 1.21948	 1.21841	 1.21622	 1.21289	 1.20895	 1.2111	 1.21988	 1.22331	 1.22959	 1.23686	 1.23971	 1.24422	 1.25002	 1.25349	 1.25778	 1.26325	 1.26822	 1.27403	 1.2812	 1.28891	 1.29728	 1.30635	 1.31568	 1.32511	 1.33463	 1.34406	 1.35323	 1.36234	 1.37129	 1.38005	 1.38868	 1.39719	 1.4056	 1.41402	 1.42251	 1.43078	 1.43868	 1.44739	 1.45903	 1.47285	 
5.63666	 -1.385	 -0.423	 -0.5	 -1.34834	 -0.413442	 -0.500042	 -1.31167	 -0.403912	 -0.500044	 -1.27499	 -0.394387	 -0.500045	 -1.23831	 -0.384882	 -0.500038	 -1.20167	 -0.375433	 -0.497886	 -1.16509	 -0.366031	 -0.494707	 -1.12885	 -0.356719	 -0.488638	 -1.09236	 -0.347391	 -0.484266	 -1.056	 -0.338144	 -0.478798	 -1.02005	 -0.328968	 -0.470934	 -0.983838	 -0.31983	 -0.46425	 -0.947849	 -0.310775	 -0.456347	 -0.91228	 -0.301745	 -0.446678	 -0.876501	 -0.292867	 -0.437644	 -0.841018	 -0.284094	 -0.4274	 -0.805912	 -0.275346	 -0.415891	 -0.770635	 -0.266878	 -0.404684	 -0.735711	 -0.258479	 -0.392355	 -0.701087	 -0.250137	 -0.37915	 -0.666405	 -0.242041	 -0.36592	 -0.632079	 -0.233977	 -0.351747	 -0.597971	 -0.226027	 -0.336961	 -0.56389	 -0.218301	 -0.321963	 -0.530076	 -0.210632	 -0.306305	 -0.496342	 -0.203093	 -0.290376	 -0.462626	 -0.195723	 -0.274296	 -0.429164	 -0.188393	 -0.25764	 -0.395806	 -0.18115	 -0.240705	 -0.362545	 -0.173993	 -0.223516	 -0.329568	 -0.166891	 -0.20574	 -0.296737	 -0.159874	 -0.187638	 -0.26398	 -0.152937	 -0.169349	 -0.231412	 -0.146064	 -0.15068	 -0.199028	 -0.13927	 -0.131644	 -0.166712	 -0.132551	 -0.11245	 -0.134494	 -0.125914	 -0.0930495	 -0.102468	 -0.119336	 -0.073308	 -0.0705094	 -0.11283	 -0.0534238	 -0.0386005	 -0.106392	 -0.0334113	 -0.00680605	 -0.1	 -0.0131601	 1.20586	 1.20651	 1.2082	 1.21139	 1.21746	 1.21923	 1.22024	 1.22535	 1.23177	 1.23751	 1.24414	 1.25039	 1.25525	 1.2596	 1.264	 1.26795	 1.27201	 1.277	 1.28276	 1.28947	 1.29775	 1.30751	 1.31848	 1.33048	 1.34293	 1.3554	 1.3675	 1.37895	 1.38954	 1.3994	 1.40872	 1.41751	 1.42586	 1.43382	 1.44091	 1.44612	 1.44924	 1.45314	 1.46421	 1.48236	 
5.64153	 -1.385	 -0.423	 -0.5	 -1.34834	 -0.413458	 -0.500042	 -1.31166	 -0.403938	 -0.500044	 -1.27498	 -0.394432	 -0.500045	 -1.23828	 -0.384941	 -0.500027	 -1.20174	 -0.375522	 -0.496338	 -1.16508	 -0.36612	 -0.493999	 -1.12876	 -0.356821	 -0.488317	 -1.09245	 -0.347542	 -0.482555	 -1.05597	 -0.338312	 -0.477777	 -1.01996	 -0.329178	 -0.470156	 -0.983942	 -0.320066	 -0.462464	 -0.947826	 -0.311047	 -0.455127	 -0.912218	 -0.302075	 -0.445557	 -0.87661	 -0.293191	 -0.43587	 -0.840965	 -0.284495	 -0.426122	 -0.805831	 -0.275794	 -0.414648	 -0.770673	 -0.26729	 -0.403075	 -0.735576	 -0.258985	 -0.39115	 -0.700953	 -0.25063	 -0.377919	 -0.666328	 -0.242485	 -0.364536	 -0.631854	 -0.234489	 -0.350651	 -0.597754	 -0.226509	 -0.33583	 -0.563655	 -0.218757	 -0.320852	 -0.529676	 -0.211131	 -0.305505	 -0.495906	 -0.203565	 -0.28964	 -0.462148	 -0.19617	 -0.273632	 -0.428566	 -0.188837	 -0.257195	 -0.395188	 -0.18154	 -0.240297	 -0.3619	 -0.174344	 -0.223146	 -0.328827	 -0.167225	 -0.205524	 -0.295953	 -0.16016	 -0.187483	 -0.263111	 -0.153188	 -0.169328	 -0.230458	 -0.146288	 -0.150785	 -0.198021	 -0.139466	 -0.131824	 -0.165589	 -0.132721	 -0.112808	 -0.133287	 -0.126047	 -0.0935274	 -0.101203	 -0.119442	 -0.0738401	 -0.0691137	 -0.11291	 -0.0541075	 -0.0371183	 -0.106418	 -0.0341779	 -0.00520768	 -0.1	 -0.014055	 1.20485	 1.20764	 1.21247	 1.21808	 1.22777	 1.22808	 1.23099	 1.23634	 1.2364	 1.23918	 1.24508	 1.24877	 1.25399	 1.2608	 1.26616	 1.27178	 1.27828	 1.28457	 1.29141	 1.29941	 1.30816	 1.31784	 1.32858	 1.34009	 1.35189	 1.36406	 1.37639	 1.38853	 1.40029	 1.41142	 1.42159	 1.43045	 1.43797	 1.44471	 1.45163	 1.45974	 1.4696	 1.48109	 1.49451	 1.50895	 
5.64641	 -1.385	 -0.423	 -0.5	 -1.34831	 -0.413474	 -0.500042	 -1.31162	 -0.403959	 -0.500044	 -1.27492	 -0.394471	 -0.500044	 -1.23821	 -0.385	 -0.500012	 -1.20177	 -0.37561	 -0.495374	 -1.16514	 -0.366225	 -0.492568	 -1.12864	 -0.356917	 -0.488118	 -1.09248	 -0.347697	 -0.481356	 -1.05604	 -0.338491	 -0.476187	 -1.01983	 -0.329377	 -0.469516	 -0.983977	 -0.320303	 -0.461028	 -0.947891	 -0.311305	 -0.453505	 -0.912096	 -0.302401	 -0.444578	 -0.876641	 -0.293531	 -0.434326	 -0.84099	 -0.284858	 -0.424569	 -0.805677	 -0.27626	 -0.413558	 -0.770652	 -0.267716	 -0.40159	 -0.735505	 -0.259433	 -0.389762	 -0.700743	 -0.251139	 -0.376816	 -0.666207	 -0.242927	 -0.363195	 -0.631652	 -0.234962	 -0.349444	 -0.597446	 -0.227013	 -0.334805	 -0.563358	 -0.219208	 -0.319784	 -0.529246	 -0.21161	 -0.304682	 -0.49538	 -0.204052	 -0.288983	 -0.461629	 -0.196601	 -0.272957	 -0.427941	 -0.18926	 -0.25672	 -0.394513	 -0.181932	 -0.239919	 -0.361242	 -0.174692	 -0.22274	 -0.328078	 -0.167552	 -0.205288	 -0.29512	 -0.160455	 -0.187405	 -0.262252	 -0.153443	 -0.169297	 -0.229529	 -0.146516	 -0.150867	 -0.196973	 -0.139665	 -0.132087	 -0.164464	 -0.13289	 -0.113168	 -0.132102	 -0.126177	 -0.0939478	 -0.0998936	 -0.119546	 -0.0744196	 -0.0677241	 -0.112979	 -0.0547829	 -0.0356613	 -0.106448	 -0.0349344	 -0.00363708	 -0.1	 -0.0149654	 1.22166	 1.22142	 1.22103	 1.2207	 1.22923	 1.23181	 1.2363	 1.23906	 1.24185	 1.24557	 1.2484	 1.25146	 1.25626	 1.2619	 1.26838	 1.27646	 1.28512	 1.29395	 1.30346	 1.31319	 1.32284	 1.33274	 1.34281	 1.35295	 1.36316	 1.37352	 1.38398	 1.39443	 1.40483	 1.41507	 1.42523	 1.43558	 1.4465	 1.45815	 1.46999	 1.48122	 1.49119	 1.50039	 1.51128	 1.52434	 
5.65087	 -1.385	 -0.423	 -0.5	 -1.34829	 -0.413494	 -0.500042	 -1.31158	 -0.403987	 -0.500044	 -1.27487	 -0.394512	 -0.500044	 -1.23815	 -0.385057	 -0.499968	 -1.20173	 -0.375684	 -0.495097	 -1.16519	 -0.366327	 -0.491058	 -1.12859	 -0.357021	 -0.487518	 -1.09241	 -0.34783	 -0.480807	 -1.05613	 -0.338658	 -0.47458	 -1.01977	 -0.329558	 -0.46864	 -0.983917	 -0.32052	 -0.460128	 -0.947974	 -0.311537	 -0.45189	 -0.912022	 -0.302685	 -0.443517	 -0.876561	 -0.29386	 -0.433217	 -0.841022	 -0.285171	 -0.423032	 -0.805536	 -0.276665	 -0.412476	 -0.770522	 -0.268131	 -0.400434	 -0.735452	 -0.259797	 -0.388377	 -0.700529	 -0.251588	 -0.375777	 -0.666011	 -0.243356	 -0.362085	 -0.631477	 -0.23536	 -0.348257	 -0.597119	 -0.227477	 -0.333899	 -0.563005	 -0.219641	 -0.318915	 -0.528846	 -0.212027	 -0.303891	 -0.494861	 -0.204497	 -0.288408	 -0.461105	 -0.196998	 -0.272392	 -0.427374	 -0.189625	 -0.256237	 -0.393872	 -0.182291	 -0.239571	 -0.360604	 -0.175016	 -0.222391	 -0.327383	 -0.167842	 -0.205048	 -0.294315	 -0.160725	 -0.187361	 -0.261436	 -0.153677	 -0.169264	 -0.228654	 -0.146723	 -0.150923	 -0.195963	 -0.139844	 -0.132361	 -0.163423	 -0.133039	 -0.113483	 -0.131026	 -0.1263	 -0.0943166	 -0.0986991	 -0.119643	 -0.0749907	 -0.0665042	 -0.113042	 -0.0554187	 -0.0343998	 -0.106491	 -0.0356605	 -0.00235921	 -0.1	 -0.0157401	 1.2323	 1.23123	 1.22955	 1.22788	 1.23517	 1.23991	 1.23916	 1.24053	 1.24621	 1.2488	 1.25252	 1.25875	 1.26364	 1.26938	 1.27705	 1.28496	 1.2937	 1.30371	 1.31399	 1.32432	 1.33483	 1.34511	 1.35482	 1.36416	 1.37319	 1.38191	 1.3906	 1.39959	 1.40929	 1.41993	 1.43153	 1.44388	 1.45652	 1.46868	 1.47932	 1.48742	 1.49224	 1.49568	 1.50457	 1.52082	 
5.65534	 -1.385	 -0.423	 -0.5	 -1.34828	 -0.413515	 -0.500042	 -1.31156	 -0.404027	 -0.500044	 -1.27484	 -0.394565	 -0.500043	 -1.23812	 -0.385125	 -0.499225	 -1.20161	 -0.37575	 -0.495135	 -1.16522	 -0.366436	 -0.489871	 -1.12862	 -0.357143	 -0.48633	 -1.09228	 -0.347955	 -0.480498	 -1.05617	 -0.338827	 -0.473256	 -1.0198	 -0.329737	 -0.467324	 -0.983786	 -0.320731	 -0.459432	 -0.948002	 -0.311774	 -0.450457	 -0.912013	 -0.302949	 -0.442166	 -0.8764	 -0.294192	 -0.432285	 -0.840994	 -0.285492	 -0.421602	 -0.80544	 -0.277027	 -0.411191	 -0.770302	 -0.268556	 -0.39942	 -0.735349	 -0.260152	 -0.387029	 -0.700336	 -0.251991	 -0.374609	 -0.665731	 -0.243804	 -0.361077	 -0.631265	 -0.235748	 -0.347083	 -0.596785	 -0.227919	 -0.332964	 -0.562577	 -0.2201	 -0.318159	 -0.528431	 -0.212438	 -0.303104	 -0.494347	 -0.204925	 -0.287807	 -0.460533	 -0.197404	 -0.271899	 -0.426811	 -0.189979	 -0.255725	 -0.393234	 -0.182644	 -0.239185	 -0.359912	 -0.175344	 -0.222092	 -0.326657	 -0.168125	 -0.204805	 -0.29349	 -0.16099	 -0.187288	 -0.260578	 -0.153914	 -0.169246	 -0.227745	 -0.14693	 -0.151	 -0.194956	 -0.140023	 -0.132626	 -0.162397	 -0.13319	 -0.1138	 -0.129955	 -0.12643	 -0.0947234	 -0.0975343	 -0.119739	 -0.0755599	 -0.0652898	 -0.1131	 -0.0560523	 -0.0331178	 -0.106527	 -0.0363678	 -0.000966894	 -0.1	 -0.0165975	 1.23615	 1.23506	 1.23287	 1.23022	 1.23145	 1.2369	 1.23996	 1.24592	 1.25111	 1.25434	 1.26024	 1.26702	 1.27317	 1.28089	 1.28912	 1.29695	 1.30573	 1.31508	 1.32431	 1.33403	 1.34404	 1.35379	 1.36319	 1.37225	 1.38109	 1.38997	 1.39917	 1.40884	 1.41913	 1.42979	 1.44034	 1.45036	 1.45949	 1.46761	 1.47548	 1.48445	 1.49531	 1.50808	 1.52262	 1.53737	 
5.6598	 -1.385	 -0.423	 -0.5	 -1.34828	 -0.413538	 -0.500042	 -1.31155	 -0.404076	 -0.500044	 -1.27482	 -0.394624	 -0.500038	 -1.23814	 -0.385204	 -0.497878	 -1.2015	 -0.375824	 -0.495018	 -1.16518	 -0.366538	 -0.48925	 -1.12866	 -0.357271	 -0.484801	 -1.09216	 -0.348083	 -0.479981	 -1.05611	 -0.338987	 -0.472414	 -1.01986	 -0.329912	 -0.465745	 -0.983661	 -0.320934	 -0.458611	 -0.947923	 -0.312016	 -0.449367	 -0.912023	 -0.303197	 -0.440626	 -0.876227	 -0.294509	 -0.431301	 -0.840861	 -0.285836	 -0.420414	 -0.80537	 -0.27735	 -0.409749	 -0.77006	 -0.268963	 -0.398394	 -0.735158	 -0.26053	 -0.385837	 -0.700171	 -0.25235	 -0.373319	 -0.665417	 -0.244249	 -0.360087	 -0.630977	 -0.236159	 -0.346022	 -0.596453	 -0.22833	 -0.331986	 -0.562104	 -0.220569	 -0.317458	 -0.527971	 -0.212859	 -0.302374	 -0.493844	 -0.205324	 -0.287158	 -0.459927	 -0.197809	 -0.27144	 -0.426225	 -0.190333	 -0.255219	 -0.392602	 -0.182983	 -0.238751	 -0.359178	 -0.175672	 -0.221838	 -0.325899	 -0.168411	 -0.204597	 -0.292685	 -0.161252	 -0.187168	 -0.259698	 -0.154158	 -0.169267	 -0.226809	 -0.14714	 -0.151134	 -0.193974	 -0.140203	 -0.132849	 -0.161358	 -0.133339	 -0.114119	 -0.12884	 -0.126556	 -0.0951638	 -0.0963697	 -0.119826	 -0.0760779	 -0.0640597	 -0.113155	 -0.0566767	 -0.0318282	 -0.106557	 -0.0370934	 0.000402693	 -0.1	 -0.017465	 1.23448	 1.23526	 1.23707	 1.24136	 1.24117	 1.2409	 1.24534	 1.24944	 1.25444	 1.26279	 1.26992	 1.27681	 1.28511	 1.29305	 1.30087	 1.30939	 1.31783	 1.32608	 1.33457	 1.34322	 1.35188	 1.36087	 1.37015	 1.37953	 1.38922	 1.39917	 1.40911	 1.41879	 1.42796	 1.43634	 1.44407	 1.45173	 1.46002	 1.46946	 1.48034	 1.49198	 1.50312	 1.51341	 1.52446	 1.53689	 
5.66427	 -1.385	 -0.423	 -0.5	 -1.34826	 -0.413558	 -0.500042	 -1.31152	 -0.404122	 -0.500044	 -1.27477	 -0.39468	 -0.500028	 -1.23817	 -0.385289	 -0.496559	 -1.20146	 -0.375919	 -0.494348	 -1.16505	 -0.366635	 -0.489072	 -1.12867	 -0.357403	 -0.483399	 -1.09211	 -0.348219	 -0.478955	 -1.05593	 -0.339131	 -0.471917	 -1.01986	 -0.330084	 -0.464269	 -0.983587	 -0.321129	 -0.457434	 -0.947735	 -0.312256	 -0.448544	 -0.911985	 -0.303445	 -0.439147	 -0.876097	 -0.2948	 -0.43009	 -0.84063	 -0.286193	 -0.419433	 -0.805273	 -0.277661	 -0.408323	 -0.769858	 -0.269324	 -0.397218	 -0.734881	 -0.260937	 -0.384804	 -0.699994	 -0.252694	 -0.372014	 -0.66512	 -0.244662	 -0.359026	 -0.630602	 -0.236602	 -0.345104	 -0.596098	 -0.228726	 -0.331015	 -0.561624	 -0.22102	 -0.31673	 -0.527449	 -0.213296	 -0.301722	 -0.493332	 -0.205701	 -0.286489	 -0.459318	 -0.198199	 -0.270952	 -0.425603	 -0.190697	 -0.254752	 -0.39197	 -0.183312	 -0.238304	 -0.358438	 -0.175994	 -0.221598	 -0.325117	 -0.168707	 -0.20444	 -0.291898	 -0.161515	 -0.187021	 -0.258801	 -0.154403	 -0.169316	 -0.22584	 -0.147351	 -0.151309	 -0.193	 -0.140381	 -0.133026	 -0.160297	 -0.133488	 -0.114443	 -0.127698	 -0.126675	 -0.0956287	 -0.0952209	 -0.11991	 -0.0765687	 -0.0628383	 -0.113213	 -0.0573053	 -0.0305399	 -0.106583	 -0.0378554	 0.00174766	 -0.1	 -0.0183428	 1.24242	 1.2441	 1.24676	 1.25361	 1.25285	 1.25508	 1.25964	 1.26061	 1.26554	 1.27297	 1.27865	 1.2866	 1.29568	 1.30334	 1.31157	 1.3201	 1.32775	 1.3357	 1.34406	 1.35224	 1.3607	 1.36957	 1.3787	 1.38797	 1.39736	 1.4065	 1.41528	 1.42374	 1.43188	 1.43997	 1.44849	 1.45764	 1.46723	 1.47695	 1.48639	 1.49512	 1.50293	 1.51044	 1.51969	 1.53128	 
5.66874	 -1.385	 -0.423	 -0.5	 -1.34824	 -0.413577	 -0.500042	 -1.31147	 -0.404162	 -0.500044	 -1.27471	 -0.394736	 -0.500015	 -1.23817	 -0.385376	 -0.495716	 -1.20147	 -0.376024	 -0.493111	 -1.1649	 -0.366736	 -0.488921	 -1.12863	 -0.357537	 -0.482477	 -1.09211	 -0.34836	 -0.477492	 -1.05574	 -0.33927	 -0.471398	 -1.01976	 -0.330257	 -0.463176	 -0.983549	 -0.321317	 -0.455944	 -0.947509	 -0.312486	 -0.447731	 -0.911847	 -0.303703	 -0.437935	 -0.876	 -0.295068	 -0.42866	 -0.840364	 -0.286538	 -0.41848	 -0.805095	 -0.277986	 -0.407074	 -0.769699	 -0.269638	 -0.395879	 -0.734565	 -0.261346	 -0.383816	 -0.699753	 -0.253057	 -0.370819	 -0.664849	 -0.245034	 -0.357872	 -0.63017	 -0.237059	 -0.344273	 -0.595688	 -0.229135	 -0.330126	 -0.561161	 -0.221436	 -0.315935	 -0.526884	 -0.213738	 -0.301125	 -0.492791	 -0.206078	 -0.285853	 -0.458736	 -0.198566	 -0.270397	 -0.424953	 -0.191071	 -0.254325	 -0.391316	 -0.18364	 -0.237894	 -0.357707	 -0.176305	 -0.221339	 -0.324313	 -0.169009	 -0.20431	 -0.291092	 -0.161781	 -0.186892	 -0.257892	 -0.154644	 -0.169373	 -0.224861	 -0.147564	 -0.151492	 -0.192025	 -0.140562	 -0.133206	 -0.159237	 -0.133641	 -0.114783	 -0.126574	 -0.126789	 -0.0960984	 -0.0940864	 -0.119997	 -0.077075	 -0.0616375	 -0.113275	 -0.0579447	 -0.0292626	 -0.106607	 -0.03865	 0.00306751	 -0.1	 -0.0192319	 1.25767	 1.25711	 1.25633	 1.2633	 1.26523	 1.26956	 1.27312	 1.27772	 1.28265	 1.28676	 1.29223	 1.29851	 1.30492	 1.31225	 1.32017	 1.32807	 1.33621	 1.34467	 1.35311	 1.36169	 1.37044	 1.37882	 1.38705	 1.3952	 1.40315	 1.41101	 1.41913	 1.42764	 1.43651	 1.44568	 1.45498	 1.46399	 1.47233	 1.48002	 1.48705	 1.49344	 1.49937	 1.5055	 1.5138	 1.52492	 
5.6732	 -1.385	 -0.423	 -0.5	 -1.34822	 -0.413599	 -0.500042	 -1.31143	 -0.404202	 -0.500044	 -1.27465	 -0.394794	 -0.499999	 -1.23812	 -0.385458	 -0.495429	 -1.20148	 -0.376132	 -0.491691	 -1.1648	 -0.366851	 -0.488353	 -1.12848	 -0.357662	 -0.482048	 -1.0921	 -0.348504	 -0.475974	 -1.05561	 -0.339416	 -0.470499	 -1.01957	 -0.330431	 -0.462473	 -0.9835	 -0.321507	 -0.454423	 -0.947332	 -0.312708	 -0.446676	 -0.911607	 -0.303972	 -0.437008	 -0.87589	 -0.295329	 -0.427198	 -0.840131	 -0.286848	 -0.417368	 -0.80482	 -0.27833	 -0.406033	 -0.769535	 -0.269932	 -0.394495	 -0.734268	 -0.261722	 -0.382732	 -0.699422	 -0.253453	 -0.369785	 -0.664568	 -0.245385	 -0.356703	 -0.629732	 -0.237499	 -0.343429	 -0.595212	 -0.229573	 -0.329353	 -0.560711	 -0.221826	 -0.315105	 -0.52632	 -0.214164	 -0.300522	 -0.492212	 -0.206471	 -0.285283	 -0.458176	 -0.198916	 -0.269791	 -0.424291	 -0.19144	 -0.253908	 -0.390616	 -0.183973	 -0.237555	 -0.35698	 -0.176607	 -0.221052	 -0.323506	 -0.169309	 -0.204171	 -0.290246	 -0.162053	 -0.186833	 -0.256993	 -0.154882	 -0.169425	 -0.223908	 -0.14778	 -0.151656	 -0.191041	 -0.140749	 -0.133442	 -0.158198	 -0.133797	 -0.115137	 -0.125492	 -0.126906	 -0.096554	 -0.0929585	 -0.12009	 -0.0776272	 -0.0604592	 -0.113338	 -0.0586049	 -0.0280095	 -0.106635	 -0.0394607	 0.00436122	 -0.1	 -0.020132	 1.26905	 1.26917	 1.26968	 1.27996	 1.28427	 1.28515	 1.28811	 1.29444	 1.29722	 1.30156	 1.30787	 1.31199	 1.31701	 1.3235	 1.32954	 1.33658	 1.34477	 1.35284	 1.36117	 1.3698	 1.37808	 1.38582	 1.39344	 1.40098	 1.40857	 1.41651	 1.42478	 1.43322	 1.44165	 1.44985	 1.45767	 1.46493	 1.47161	 1.47792	 1.48392	 1.48961	 1.49508	 1.50088	 1.50898	 1.52003	 
