Time	 FAIRTEN1	 FAIRTEN3	 ANCHTEN1	 ANCHTEN3	 
(s)	 (N)     	 (N)     	 (N)     	 (N)     	 
0	 0.524592	 0.524592	 0.318883	 0.318883	 
0.0270833	 0.52453	 0.52453	 0.31889	 0.31889	 
0.0453125	 0.524464	 0.524464	 0.318939	 0.318939	 
0.0726562	 0.516846	 0.516845	 0.318935	 0.318935	 
0.1	 0.516036	 0.516034	 0.304782	 0.304781	 
0.133333	 0.520448	 0.520446	 0.290266	 0.290262	 
0.166667	 0.507306	 0.507302	 0.285305	 0.285296	 
0.2	 0.501782	 0.501776	 0.300515	 0.300504	 
0.233333	 0.507237	 0.507227	 0.298085	 0.298067	 
0.266667	 0.519858	 0.519845	 0.305022	 0.304995	 
0.3	 0.511947	 0.511926	 0.318756	 0.318716	 
0.333333	 0.510937	 0.510906	 0.331749	 0.331694	 
0.366667	 0.517835	 0.517791	 0.325914	 0.325836	 
0.4	 0.521012	 0.520954	 0.326099	 0.325991	 
0.433333	 0.508485	 0.508403	 0.330553	 0.33041	 
0.466667	 0.504588	 0.50447	 0.328582	 0.328398	 
0.5	 0.508608	 0.508445	 0.315259	 0.315008	 
0.533333	 0.509227	 0.509001	 0.311384	 0.31105	 
0.566667	 0.503075	 0.502772	 0.315274	 0.314797	 
0.6	 0.50684	 0.50644	 0.31467	 0.314078	 
0.625	 0.51479	 0.514252	 0.305912	 0.305294	 
0.65	 0.51906	 0.518427	 0.300994	 0.300498	 
0.675	 0.521345	 0.520565	 0.305568	 0.30489	 
0.7	 0.519607	 0.518662	 0.320062	 0.319064	 
0.72	 0.512277	 0.511343	 0.320233	 0.318995	 
0.746667	 0.521339	 0.520128	 0.316916	 0.315517	 
0.773333	 0.528441	 0.526889	 0.308975	 0.30734	 
0.8	 0.524757	 0.522954	 0.313212	 0.311306	 
0.833333	 0.514844	 0.512879	 0.314654	 0.312145	 
0.855556	 0.518933	 0.516265	 0.316362	 0.313128	 
0.877778	 0.517967	 0.515098	 0.313647	 0.310724	 
0.9	 0.522809	 0.519338	 0.29462	 0.292792	 
0.925	 0.524297	 0.519853	 0.311476	 0.30742	 
0.95	 0.518329	 0.514859	 0.314599	 0.309991	 
0.975	 0.514078	 0.509996	 0.319077	 0.313327	 
1	 0.523151	 0.517432	 0.317914	 0.311853	 
1.025	 0.525438	 0.518275	 0.310769	 0.305096	 
1.05	 0.526508	 0.518499	 0.315246	 0.307875	 
1.075	 0.521235	 0.513217	 0.320578	 0.311632	 
1.1	 0.516753	 0.508221	 0.322707	 0.312373	 
1.125	 0.522145	 0.511695	 0.322519	 0.311445	 
1.15	 0.525812	 0.513589	 0.319359	 0.307951	 
1.175	 0.527041	 0.513602	 0.321578	 0.30884	 
1.2	 0.52417	 0.510118	 0.327237	 0.312455	 
1.23333	 0.520724	 0.505601	 0.330905	 0.313639	 
1.26667	 0.526873	 0.508999	 0.334693	 0.30798	 
1.3	 0.531179	 0.50933	 0.335613	 0.313233	 
1.33333	 0.532394	 0.503657	 0.340624	 0.31427	 
1.36667	 0.534168	 0.507112	 0.342115	 0.310228	 
1.4	 0.541365	 0.50953	 0.340574	 0.302543	 
1.43333	 0.545046	 0.50705	 0.33875	 0.3017	 
1.46667	 0.542865	 0.501285	 0.340033	 0.29822	 
1.5	 0.542948	 0.501759	 0.33851	 0.291256	 
1.53333	 0.547623	 0.501867	 0.334194	 0.284726	 
1.56667	 0.551224	 0.49974	 0.33346	 0.284585	 
1.6	 0.551425	 0.498506	 0.337131	 0.284373	 
1.63333	 0.554037	 0.501562	 0.339489	 0.283209	 
1.66667	 0.559849	 0.502791	 0.338744	 0.283078	 
1.7	 0.562612	 0.50046	 0.339698	 0.284231	 
1.73333	 0.560026	 0.497568	 0.341366	 0.281911	 
1.76667	 0.558412	 0.494558	 0.339992	 0.277087	 
1.8	 0.558362	 0.488737	 0.335058	 0.273781	 
1.83333	 0.554922	 0.482758	 0.333222	 0.27221	 
1.85556	 0.54927	 0.480707	 0.345172	 0.276004	 
1.87778	 0.545561	 0.478549	 0.346076	 0.274758	 
1.9	 0.539215	 0.474259	 0.352456	 0.296816	 
1.925	 0.539782	 0.475722	 0.333326	 0.271207	 
1.95	 0.547898	 0.486949	 0.328977	 0.271478	 
1.975	 0.540984	 0.488624	 0.324473	 0.269748	 
2	 0.5268	 0.475119	 0.328812	 0.279282	 
2.01667	 0.519591	 0.473948	 0.331431	 0.290322	 
2.03333	 0.514621	 0.47296	 0.330802	 0.293265	 
2.05	 0.51603	 0.47877	 0.327384	 0.287605	 
2.06667	 0.517029	 0.485419	 0.342276	 0.295062	 
2.08333	 0.518519	 0.493394	 0.310016	 0.2802	 
2.1	 0.515761	 0.495588	 0.300103	 0.277699	 
2.11429	 0.514675	 0.493333	 0.300297	 0.282114	 
2.12857	 0.517132	 0.492839	 0.300382	 0.287311	 
2.14286	 0.501796	 0.486457	 0.300131	 0.2923	 
2.15429	 0.486279	 0.480943	 0.30364	 0.295448	 
2.16571	 0.479135	 0.480382	 0.307428	 0.296815	 
2.17714	 0.477624	 0.484012	 0.299849	 0.295045	 
2.18857	 0.477517	 0.489276	 0.294622	 0.293525	 
2.2	 0.477191	 0.494625	 0.296336	 0.291709	 
2.21111	 0.478308	 0.499303	 0.289931	 0.288492	 
2.22222	 0.48128	 0.502683	 0.270575	 0.285861	 
2.23086	 0.481932	 0.503997	 0.261762	 0.286274	 
2.24074	 0.478836	 0.503606	 0.259246	 0.289402	 
2.25062	 0.474799	 0.502628	 0.259926	 0.294051	 
2.26049	 0.472066	 0.50149	 0.261691	 0.299016	 
2.27037	 0.467663	 0.500075	 0.263986	 0.303588	 
2.28025	 0.457761	 0.498883	 0.271067	 0.306771	 
2.29012	 0.446264	 0.499219	 0.270509	 0.310131	 
2.3	 0.439618	 0.501903	 0.260717	 0.313415	 
2.31111	 0.439018	 0.507333	 0.257176	 0.314754	 
2.32222	 0.441705	 0.514114	 0.2556	 0.315289	 
2.33333	 0.44556	 0.520562	 0.251312	 0.315912	 
2.34444	 0.45029	 0.525984	 0.243504	 0.317097	 
2.35556	 0.450162	 0.530526	 0.230909	 0.320687	 
2.36667	 0.4449	 0.533999	 0.222217	 0.326395	 
2.37778	 0.44011	 0.535916	 0.226857	 0.331704	 
2.38889	 0.436055	 0.536916	 0.232924	 0.33781	 
2.4	 0.430249	 0.537002	 0.236726	 0.342762	 
2.41111	 0.421729	 0.536811	 0.238601	 0.34702	 
2.42222	 0.41191	 0.539441	 0.236524	 0.351546	 
2.43333	 0.407112	 0.544515	 0.231447	 0.355293	 
2.44444	 0.410282	 0.550606	 0.227226	 0.358138	 
2.45556	 0.415719	 0.557011	 0.223154	 0.360091	 
2.46667	 0.41956	 0.562721	 0.217717	 0.361385	 
2.47778	 0.42058	 0.567588	 0.210717	 0.363144	 
2.48889	 0.418192	 0.57222	 0.204304	 0.366906	 
2.5	 0.413497	 0.576462	 0.202032	 0.372779	 
2.50833	 0.410233	 0.579012	 0.203506	 0.377794	 
2.51667	 0.405657	 0.581537	 0.206246	 0.382976	 
2.525	 0.400978	 0.583686	 0.208666	 0.388124	 
2.53333	 0.395086	 0.585868	 0.209482	 0.392906	 
2.54167	 0.389262	 0.588572	 0.20869	 0.397117	 
2.55139	 0.383654	 0.592864	 0.210312	 0.399086	 
2.56111	 0.381565	 0.598109	 0.216817	 0.394813	 
2.57083	 0.383596	 0.602295	 0.211177	 0.396575	 
2.58056	 0.388433	 0.606104	 0.196698	 0.405983	 
2.59028	 0.393525	 0.611219	 0.186972	 0.413444	 
2.6	 0.396978	 0.616652	 0.17827	 0.421752	 
2.60833	 0.399376	 0.620515	 0.173932	 0.427936	 
2.6175	 0.400707	 0.623084	 0.176172	 0.430257	 
2.62575	 0.401064	 0.624018	 0.179632	 0.432255	 
2.63503	 0.39501	 0.627291	 0.182614	 0.436549	 
2.64586	 0.382264	 0.635208	 0.186361	 0.442282	 
2.65669	 0.371091	 0.644905	 0.192203	 0.445601	 
2.66752	 0.365193	 0.654271	 0.194872	 0.451472	 
2.67834	 0.366355	 0.660874	 0.193648	 0.458291	 
2.68917	 0.372548	 0.66306	 0.189402	 0.467052	 
2.7	 0.378787	 0.664051	 0.183019	 0.477501	 
2.71111	 0.385188	 0.668257	 0.179931	 0.478717	 
2.72099	 0.390854	 0.672989	 0.177115	 0.482515	 
2.73086	 0.392885	 0.678978	 0.174951	 0.489675	 
2.74074	 0.391053	 0.685841	 0.175761	 0.496002	 
2.75062	 0.386149	 0.693378	 0.179036	 0.500407	 
2.76049	 0.379905	 0.701111	 0.182833	 0.502941	 
2.77037	 0.374658	 0.70647	 0.186746	 0.500504	 
2.78025	 0.371394	 0.709961	 0.189659	 0.499453	 
2.79012	 0.370149	 0.712344	 0.190132	 0.508043	 
2.8	 0.37151	 0.714124	 0.188826	 0.516882	 
2.81111	 0.375412	 0.717052	 0.185446	 0.524798	 
2.82222	 0.38183	 0.719391	 0.181061	 0.532142	 
2.83333	 0.388046	 0.719713	 0.177556	 0.537559	 
2.84444	 0.392444	 0.720416	 0.17619	 0.541547	 
2.85556	 0.394021	 0.72636	 0.178623	 0.547164	 
2.86667	 0.393214	 0.734857	 0.182954	 0.549365	 
2.87778	 0.391154	 0.740591	 0.185788	 0.544474	 
2.88889	 0.389356	 0.742636	 0.190105	 0.541307	 
2.9	 0.38948	 0.745702	 0.195256	 0.540201	 
2.91	 0.393085	 0.748145	 0.199168	 0.540529	 
2.92	 0.399148	 0.750345	 0.20193	 0.543546	 
2.93	 0.40674	 0.750267	 0.203737	 0.548353	 
2.94	 0.412376	 0.747007	 0.204418	 0.552069	 
2.95	 0.416914	 0.742811	 0.201636	 0.55144	 
2.96	 0.42263	 0.739937	 0.19587	 0.545061	 
2.97	 0.428511	 0.737892	 0.198878	 0.544023	 
2.98	 0.433493	 0.735277	 0.210357	 0.547453	 
2.99	 0.437831	 0.734702	 0.220632	 0.547486	 
3	 0.441944	 0.736191	 0.228524	 0.543456	 
3.01111	 0.444428	 0.7362	 0.23618	 0.537332	 
3.02222	 0.446695	 0.732139	 0.244072	 0.531507	 
3.03333	 0.453627	 0.727745	 0.252576	 0.525818	 
3.04444	 0.467325	 0.725279	 0.261847	 0.520782	 
3.05556	 0.483679	 0.722366	 0.277384	 0.519305	 
3.06667	 0.496436	 0.717032	 0.291171	 0.519126	 
3.07778	 0.497322	 0.710594	 0.281904	 0.512023	 
3.08889	 0.50299	 0.70352	 0.274494	 0.5031	 
3.1	 0.517093	 0.696129	 0.284986	 0.495344	 
3.11111	 0.533493	 0.690282	 0.301156	 0.488742	 
3.12381	 0.555443	 0.686748	 0.320651	 0.480333	 
3.13228	 0.56738	 0.680702	 0.3319	 0.473924	 
3.14195	 0.570154	 0.676356	 0.338049	 0.466473	 
3.15356	 0.556107	 0.666244	 0.335125	 0.457488	 
3.16285	 0.560297	 0.657332	 0.349344	 0.450285	 
3.17214	 0.580489	 0.651102	 0.375255	 0.444116	 
3.18142	 0.603411	 0.646044	 0.355642	 0.439294	 
3.18762	 0.61138	 0.640341	 0.343234	 0.435255	 
3.19381	 0.632572	 0.635854	 0.368808	 0.430705	 
3.2	 0.642013	 0.631864	 0.410754	 0.426313	 
3.20714	 0.643203	 0.626968	 0.420935	 0.421651	 
3.21558	 0.640136	 0.620451	 0.384523	 0.415434	 
3.22496	 0.65455	 0.613943	 0.376322	 0.406857	 
3.23434	 0.675365	 0.608388	 0.389923	 0.400943	 
3.24372	 0.687106	 0.602468	 0.388168	 0.398255	 
3.25176	 0.694479	 0.596132	 0.417823	 0.391486	 
3.2598	 0.70355	 0.590805	 0.473222	 0.378777	 
3.26784	 0.708285	 0.58455	 0.524619	 0.365224	 
3.27588	 0.710798	 0.577714	 0.547624	 0.35551	 
3.28392	 0.71392	 0.571273	 0.541257	 0.350374	 
3.29196	 0.720697	 0.566763	 0.524655	 0.347579	 
3.3	 0.727798	 0.563251	 0.504167	 0.3458	 
3.30833	 0.732476	 0.558487	 0.503234	 0.342174	 
3.31444	 0.739927	 0.553274	 0.520558	 0.336551	 
3.32157	 0.783774	 0.544586	 0.544252	 0.328046	 
3.32942	 0.830393	 0.535855	 0.562338	 0.319334	 
3.33824	 0.869555	 0.525953	 0.565238	 0.31139	 
3.34442	 0.867109	 0.521219	 0.568645	 0.306153	 
3.35136	 0.866147	 0.515341	 0.578531	 0.300103	 
3.35947	 0.854771	 0.513955	 0.583378	 0.296394	 
3.3696	 0.858665	 0.510629	 0.571564	 0.296206	 
3.37973	 0.876157	 0.502229	 0.614725	 0.28014	 
3.38987	 0.887253	 0.491942	 0.687922	 0.263016	 
3.4	 0.90182	 0.482861	 0.693975	 0.263908	 
3.40769	 0.914369	 0.476462	 0.710417	 0.253241	 
3.41538	 0.928628	 0.470586	 0.763675	 0.23188	 
3.42244	 0.926039	 0.467376	 0.794386	 0.219681	 
3.42949	 0.923662	 0.464907	 0.783175	 0.220446	 
3.43654	 0.936224	 0.461352	 0.753411	 0.225483	 
3.44359	 0.967234	 0.454693	 0.742013	 0.22607	 
3.45064	 1.001	 0.446307	 0.740425	 0.224788	 
3.45769	 1.02277	 0.438674	 0.724955	 0.228723	 
3.46615	 1.04545	 0.431193	 0.710572	 0.2307	 
3.47462	 1.07843	 0.42077	 0.737558	 0.220576	 
3.48308	 1.11127	 0.410088	 0.774881	 0.207983	 
3.49154	 1.11888	 0.405435	 0.797092	 0.198263	 
3.5	 1.10812	 0.406298	 0.813246	 0.190507	 
3.50769	 1.09892	 0.408555	 0.848504	 0.182601	 
3.51608	 1.09336	 0.412499	 0.897	 0.168805	 
3.52541	 1.07887	 0.416237	 0.931072	 0.157749	 
3.5337	 1.07727	 0.414592	 0.946773	 0.156403	 
3.54198	 1.10039	 0.406156	 0.964411	 0.152949	 
3.55027	 1.12633	 0.395827	 0.973415	 0.149001	 
3.55856	 1.14496	 0.387199	 0.972967	 0.149324	 
3.56685	 1.16924	 0.379335	 0.983638	 0.145951	 
3.57348	 1.19238	 0.373263	 0.991992	 0.140739	 
3.58011	 1.22408	 0.363807	 0.983491	 0.142355	 
3.58674	 1.24653	 0.354939	 0.967329	 0.150189	 
3.59337	 1.26287	 0.348357	 0.957049	 0.154414	 
3.6	 1.27802	 0.345657	 0.960633	 0.151512	 
3.60625	 1.28978	 0.345477	 0.971961	 0.145369	 
3.6125	 1.29737	 0.344751	 0.98842	 0.139902	 
3.61833	 1.29612	 0.345113	 1.00364	 0.138601	 
3.62417	 1.29805	 0.343901	 1.00823	 0.141377	 
3.63	 1.30196	 0.343438	 1.0152	 0.14284	 
3.63583	 1.30491	 0.34387	 1.03085	 0.137333	 
3.64167	 1.30244	 0.344678	 1.06202	 0.12605	 
3.6475	 1.29395	 0.345764	 1.09644	 0.11405	 
3.65333	 1.28437	 0.347485	 1.11904	 0.105751	 
3.65917	 1.27911	 0.348701	 1.13347	 0.102988	 
3.665	 1.28071	 0.347712	 1.13846	 0.103864	 
3.67083	 1.2866	 0.34489	 1.14845	 0.105323	 
3.67667	 1.29275	 0.341765	 1.15729	 0.105364	 
3.6825	 1.29833	 0.339514	 1.16228	 0.103609	 
3.68833	 1.30539	 0.337703	 1.16648	 0.10118	 
3.69417	 1.31591	 0.333842	 1.16605	 0.0992832	 
3.7	 1.33044	 0.326235	 1.17105	 0.0976126	 
3.70556	 1.34562	 0.318841	 1.16919	 0.0952129	 
3.71111	 1.36278	 0.31139	 1.16407	 0.0928705	 
3.71634	 1.37608	 0.307988	 1.15909	 0.0920206	 
3.72157	 1.39033	 0.304188	 1.15061	 0.0923157	 
3.7268	 1.40082	 0.30358	 1.15143	 0.0928519	 
3.73203	 1.40794	 0.30423	 1.1529	 0.093066	 
3.73725	 1.41181	 0.305314	 1.15299	 0.0928972	 
3.74248	 1.41293	 0.306101	 1.15671	 0.0925156	 
3.74771	 1.41275	 0.3064	 1.1597	 0.092119	 
3.75294	 1.41294	 0.306164	 1.16045	 0.0918057	 
3.75817	 1.41337	 0.3043	 1.1694	 0.0913439	 
3.7634	 1.41192	 0.30061	 1.17724	 0.0899665	 
3.76863	 1.40729	 0.298252	 1.18492	 0.0863903	 
3.77386	 1.40038	 0.298619	 1.19723	 0.0803668	 
3.77908	 1.39275	 0.300366	 1.20858	 0.0741226	 
3.78431	 1.3858	 0.302088	 1.217	 0.0702415	 
3.78954	 1.38079	 0.303168	 1.23117	 0.0694087	 
3.79477	 1.37757	 0.303417	 1.23965	 0.0707351	 
3.8	 1.37467	 0.302923	 1.24304	 0.0728982	 
3.80588	 1.37255	 0.300369	 1.24599	 0.0749896	 
3.81176	 1.37001	 0.300516	 1.24585	 0.0758617	 
3.81807	 1.37092	 0.298016	 1.24332	 0.0751484	 
3.82437	 1.37386	 0.293515	 1.23986	 0.0731707	 
3.83067	 1.37939	 0.284778	 1.23413	 0.0707172	 
3.83697	 1.38489	 0.279748	 1.22635	 0.0672725	 
3.84328	 1.39023	 0.279135	 1.21698	 0.0624884	 
3.85037	 1.39839	 0.280189	 1.20714	 0.0583571	 
3.85746	 1.40418	 0.283893	 1.19859	 0.0561594	 
3.86455	 1.40797	 0.286521	 1.19161	 0.0557911	 
3.87164	 1.40795	 0.288009	 1.18506	 0.0585297	 
3.87873	 1.40347	 0.288886	 1.17892	 0.0631745	 
3.88582	 1.39665	 0.289952	 1.17452	 0.066041	 
3.89291	 1.38674	 0.290012	 1.17304	 0.063922	 
3.9	 1.37517	 0.286978	 1.17351	 0.0576584	 
3.90769	 1.36184	 0.279984	 1.17428	 0.0542106	 
3.91608	 1.347	 0.266403	 1.17589	 0.0603733	 
3.92448	 1.33143	 0.258258	 1.17594	 0.0678213	 
3.93392	 1.31708	 0.261288	 1.17262	 0.0661128	 
3.94336	 1.30369	 0.269299	 1.164	 0.0625566	 
3.9528	 1.29241	 0.276222	 1.14866	 0.0617585	 
3.96224	 1.28429	 0.279397	 1.12613	 0.0549418	 
3.97168	 1.27839	 0.282125	 1.10213	 0.0487651	 
3.98112	 1.27372	 0.281522	 1.07801	 0.0463708	 
3.99056	 1.2667	 0.275479	 1.05568	 0.0486913	 
4	 1.25662	 0.266156	 1.03912	 0.0602494	 
4.01111	 1.24023	 0.255718	 1.02219	 0.0681136	 
4.02381	 1.2116	 0.248601	 1.00316	 0.0662235	 
4.03469	 1.17823	 0.252664	 0.989479	 0.0639781	 
4.04402	 1.14805	 0.267212	 0.97784	 0.0624071	 
4.05202	 1.12575	 0.281236	 0.961664	 0.0574943	 
4.05887	 1.10721	 0.286378	 0.93862	 0.0493291	 
4.06573	 1.08914	 0.278824	 0.912312	 0.0441505	 
4.07144	 1.08025	 0.270109	 0.897457	 0.0479487	 
4.07715	 1.06479	 0.257544	 0.895873	 0.0611266	 
4.08286	 1.05222	 0.249422	 0.904939	 0.0789569	 
4.08858	 1.04112	 0.242504	 0.914814	 0.0919725	 
4.09429	 1.03165	 0.237735	 0.916321	 0.0959941	 
4.1	 1.0216	 0.236021	 0.908553	 0.0944185	 
4.10588	 1.00918	 0.236903	 0.893434	 0.0910339	 
4.11216	 0.99474	 0.240859	 0.871252	 0.0862175	 
4.11843	 0.978566	 0.248627	 0.845504	 0.0799939	 
4.12471	 0.958235	 0.258413	 0.820096	 0.0734486	 
4.13098	 0.938534	 0.270714	 0.794767	 0.0664793	 
4.13725	 0.924581	 0.284653	 0.767277	 0.0594642	 
4.14423	 0.91674	 0.296228	 0.738054	 0.0551304	 
4.1512	 0.91552	 0.306476	 0.713418	 0.0561949	 
4.15817	 0.912228	 0.311735	 0.690736	 0.0591349	 
4.16514	 0.902364	 0.309544	 0.669538	 0.060914	 
4.17211	 0.883767	 0.301537	 0.651525	 0.0643914	 
4.17908	 0.85907	 0.290019	 0.635262	 0.0712711	 
4.18606	 0.831709	 0.277166	 0.617122	 0.0788402	 
4.19303	 0.80268	 0.265106	 0.592826	 0.0847147	 
4.2	 0.772638	 0.256194	 0.568106	 0.0897263	 
4.20667	 0.745312	 0.252832	 0.555454	 0.0954532	 
4.21333	 0.718901	 0.254383	 0.55182	 0.101223	 
4.22	 0.694967	 0.260462	 0.548587	 0.104865	 
4.22667	 0.672757	 0.269485	 0.541524	 0.10549	 
4.23333	 0.652908	 0.280183	 0.527904	 0.103595	 
4.24	 0.63519	 0.291579	 0.50803	 0.100216	 
4.24667	 0.617846	 0.302457	 0.485506	 0.0965197	 
4.25333	 0.59935	 0.31147	 0.462302	 0.0936563	 
4.26	 0.580615	 0.317772	 0.438411	 0.0924436	 
4.26667	 0.564396	 0.321163	 0.413067	 0.0931573	 
4.27333	 0.552777	 0.322163	 0.385822	 0.0959094	 
4.28	 0.545143	 0.321062	 0.35778	 0.100677	 
4.28667	 0.538525	 0.318152	 0.332963	 0.106922	 
4.29333	 0.529884	 0.314105	 0.312641	 0.113766	 
4.3	 0.517733	 0.309984	 0.292968	 0.120468	 
4.30769	 0.498676	 0.306043	 0.273409	 0.127478	 
4.31608	 0.47647	 0.304956	 0.254065	 0.133863	 
4.32371	 0.454628	 0.308459	 0.234824	 0.138434	 
4.33134	 0.429751	 0.315046	 0.222397	 0.142085	 
4.33821	 0.408785	 0.323383	 0.210239	 0.144888	 
4.34507	 0.38582	 0.334135	 0.199163	 0.147609	 
4.35194	 0.366584	 0.346333	 0.188314	 0.151232	 
4.35995	 0.346678	 0.360959	 0.156625	 0.157538	 
4.36796	 0.33301	 0.374633	 0.134952	 0.162817	 
4.37597	 0.319916	 0.386639	 0.145012	 0.164251	 
4.38398	 0.311158	 0.394509	 0.149413	 0.166644	 
4.39199	 0.301427	 0.388859	 0.148798	 0.173996	 
4.4	 0.295287	 0.374679	 0.128344	 0.186423	 
4.40909	 0.290586	 0.369443	 0.0723809	 0.199714	 
4.41818	 0.280464	 0.379563	 0.0470133	 0.205027	 
4.42727	 0.27272	 0.396263	 0.0389489	 0.21042	 
4.43636	 0.265038	 0.412868	 0.0431443	 0.224733	 
4.44545	 0.280422	 0.430622	 0.0549915	 0.241432	 
4.45455	 0.276977	 0.452114	 0.0301198	 0.255175	 
4.46212	 0.272116	 0.461915	 0.022355	 0.264507	 
4.4697	 0.261687	 0.457713	 0.0395934	 0.268142	 
4.47727	 0.230158	 0.45471	 0.0435278	 0.263967	 
4.48485	 0.218499	 0.465699	 0.0428422	 0.25791	 
4.49242	 0.235732	 0.486029	 0.0627669	 0.263184	 
4.5	 0.235564	 0.508763	 0.0811284	 0.28172	 
4.50714	 0.229875	 0.529606	 0.0798083	 0.299374	 
4.51429	 0.243812	 0.550153	 0.0905091	 0.310156	 
4.52208	 0.262723	 0.55672	 0.113427	 0.324358	 
4.53074	 0.255077	 0.544149	 0.113907	 0.340389	 
4.53766	 0.256733	 0.540394	 0.0866103	 0.341898	 
4.54545	 0.281685	 0.555011	 0.0624379	 0.347308	 
4.55325	 0.308333	 0.571009	 0.0785031	 0.367428	 
4.56104	 0.299967	 0.592916	 0.108306	 0.393327	 
4.56753	 0.296214	 0.603671	 0.11201	 0.419404	 
4.57403	 0.309578	 0.605834	 0.0945345	 0.446434	 
4.58052	 0.327332	 0.607021	 0.0896172	 0.458615	 
4.58701	 0.335663	 0.622649	 0.111722	 0.452356	 
4.59351	 0.331807	 0.645431	 0.13918	 0.446618	 
4.6	 0.315424	 0.667246	 0.152652	 0.455756	 
4.60588	 0.298524	 0.680605	 0.15726	 0.470479	 
4.61261	 0.290787	 0.69001	 0.163538	 0.478741	 
4.61885	 0.301486	 0.687031	 0.169769	 0.473206	 
4.62561	 0.312918	 0.705575	 0.173831	 0.473481	 
4.63237	 0.319297	 0.737455	 0.17479	 0.495402	 
4.63914	 0.320405	 0.770296	 0.175709	 0.524224	 
4.6459	 0.325011	 0.787386	 0.17794	 0.544939	 
4.65266	 0.337002	 0.781507	 0.178394	 0.553297	 
4.65942	 0.351329	 0.773833	 0.173211	 0.564297	 
4.66619	 0.361232	 0.784407	 0.162781	 0.591944	 
4.67295	 0.36477	 0.804012	 0.153574	 0.620232	 
4.67971	 0.363744	 0.81721	 0.15058	 0.634953	 
4.68647	 0.359923	 0.816829	 0.152771	 0.640361	 
4.69324	 0.353794	 0.817514	 0.155906	 0.656757	 
4.7	 0.345065	 0.837007	 0.156752	 0.685694	 
4.70588	 0.33678	 0.859735	 0.155794	 0.705652	 
4.71176	 0.326946	 0.886543	 0.154563	 0.712977	 
4.71765	 0.317417	 0.89915	 0.153286	 0.713342	 
4.72353	 0.307354	 0.905324	 0.151202	 0.720305	 
4.72899	 0.298493	 0.914614	 0.147919	 0.73284	 
4.73445	 0.290534	 0.936971	 0.142917	 0.743986	 
4.73992	 0.285428	 0.960091	 0.136049	 0.749232	 
4.74492	 0.284232	 0.973571	 0.128378	 0.750643	 
4.74993	 0.285658	 0.986063	 0.119916	 0.754759	 
4.75494	 0.289003	 0.99092	 0.111164	 0.761302	 
4.75994	 0.293442	 0.999597	 0.102354	 0.767195	 
4.76495	 0.298263	 1.01607	 0.0935071	 0.774099	 
4.76933	 0.302229	 1.02609	 0.0858573	 0.783156	 
4.77371	 0.307185	 1.0476	 0.0785757	 0.797116	 
4.77809	 0.310847	 1.05434	 0.071969	 0.815517	 
4.78248	 0.313718	 1.05396	 0.0662251	 0.833482	 
4.78686	 0.315568	 1.05347	 0.06141	 0.847062	 
4.79124	 0.316179	 1.05867	 0.057566	 0.85624	 
4.79562	 0.315433	 1.06918	 0.0548121	 0.862935	 
4.8	 0.313319	 1.08005	 0.0533506	 0.871936	 
4.80417	 0.309709	 1.0836	 0.0533172	 0.886201	 
4.80833	 0.306456	 1.08836	 0.0545919	 0.903532	 
4.8125	 0.301987	 1.08826	 0.0569299	 0.918733	 
