Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Node6px 	 Node6py 	 Node6pz 	 Node7px 	 Node7py 	 Node7pz 	 Node8px 	 Node8py 	 Node8pz 	 Node9px 	 Node9py 	 Node9pz 	 Node10px 	 Node10py 	 Node10pz 	 Node11px 	 Node11py 	 Node11pz 	 Node12px 	 Node12py 	 Node12pz 	 Node13px 	 Node13py 	 Node13pz 	 Node14px 	 Node14py 	 Node14pz 	 Node15px 	 Node15py 	 Node15pz 	 Node16px 	 Node16py 	 Node16pz 	 Node17px 	 Node17py 	 Node17pz 	 Node18px 	 Node18py 	 Node18pz 	 Node19px 	 Node19py 	 Node19pz 	 Node20px 	 Node20py 	 Node20pz 	 Node21px 	 Node21py 	 Node21pz 	 Node22px 	 Node22py 	 Node22pz 	 Node23px 	 Node23py 	 Node23pz 	 Node24px 	 Node24py 	 Node24pz 	 Node25px 	 Node25py 	 Node25pz 	 Node26px 	 Node26py 	 Node26pz 	 Node27px 	 Node27py 	 Node27pz 	 Node28px 	 Node28py 	 Node28pz 	 Node29px 	 Node29py 	 Node29pz 	 Node30px 	 Node30py 	 Node30pz 	 Node31px 	 Node31py 	 Node31pz 	 Node32px 	 Node32py 	 Node32pz 	 Node33px 	 Node33py 	 Node33pz 	 Node34px 	 Node34py 	 Node34pz 	 Node35px 	 Node35py 	 Node35pz 	 Node36px 	 Node36py 	 Node36pz 	 Node37px 	 Node37py 	 Node37pz 	 Node38px 	 Node38py 	 Node38pz 	 Node39px 	 Node39py 	 Node39pz 	 Node40px 	 Node40py 	 Node40pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 Seg5Te 	 Seg6Te 	 Seg7Te 	 Seg8Te 	 Seg9Te 	 Seg10Te 	 Seg11Te 	 Seg12Te 	 Seg13Te 	 Seg14Te 	 Seg15Te 	 Seg16Te 	 Seg17Te 	 Seg18Te 	 Seg19Te 	 Seg20Te 	 Seg21Te 	 Seg22Te 	 Seg23Te 	 Seg24Te 	 Seg25Te 	 Seg26Te 	 Seg27Te 	 Seg28Te 	 Seg29Te 	 Seg30Te 	 Seg31Te 	 Seg32Te 	 Seg33Te 	 Seg34Te 	 Seg35Te 	 Seg36Te 	 Seg37Te 	 Seg38Te 	 Seg39Te 	 
6.53337	 1.385	 -0.423	 -0.5	 1.34934	 -0.413707	 -0.500044	 1.31369	 -0.404335	 -0.500045	 1.27803	 -0.395001	 -0.500045	 1.24239	 -0.385593	 -0.500045	 1.20679	 -0.37602	 -0.500045	 1.1712	 -0.366393	 -0.500045	 1.13563	 -0.35666	 -0.500045	 1.10012	 -0.346724	 -0.500045	 1.06463	 -0.336666	 -0.500045	 1.02918	 -0.326483	 -0.500045	 0.993755	 -0.31619	 -0.500045	 0.95831	 -0.305966	 -0.500045	 0.922836	 -0.295843	 -0.500045	 0.887334	 -0.285821	 -0.500045	 0.851773	 -0.276018	 -0.500045	 0.816167	 -0.266396	 -0.500045	 0.780553	 -0.256825	 -0.500045	 0.74492	 -0.247353	 -0.500045	 0.709253	 -0.238044	 -0.500045	 0.673562	 -0.228853	 -0.500045	 0.637857	 -0.219736	 -0.500042	 0.602194	 -0.21071	 -0.49793	 0.567416	 -0.202067	 -0.489332	 0.533425	 -0.193749	 -0.477741	 0.499027	 -0.185612	 -0.467231	 0.465958	 -0.177909	 -0.452801	 0.434222	 -0.170621	 -0.435408	 0.402555	 -0.163682	 -0.417697	 0.371834	 -0.15717	 -0.398201	 0.342601	 -0.151029	 -0.376391	 0.313969	 -0.145166	 -0.353688	 0.285796	 -0.139538	 -0.330327	 0.258495	 -0.134098	 -0.305875	 0.23198	 -0.128807	 -0.280509	 0.206043	 -0.123665	 -0.254491	 0.180392	 -0.118677	 -0.228138	 0.155087	 -0.11378	 -0.201425	 0.130438	 -0.108985	 -0.174084	 0.106335	 -0.104379	 -0.146221	 0.0826564	 -0.1	 -0.117946	 0.382379	 0.383443	 0.385469	 0.388274	 0.391616	 0.395224	 0.398825	 0.4022	 0.405173	 0.407611	 0.409434	 0.410565	 0.4109	 0.410259	 0.408436	 0.405239	 0.400595	 0.394786	 0.388533	 0.382869	 0.378853	 0.377691	 0.380745	 0.389775	 0.399609	 0.413836	 0.431486	 0.450492	 0.469069	 0.487113	 0.504576	 0.521552	 0.539283	 0.557604	 0.574753	 0.587549	 0.594001	 0.596518	 0.60049	 0.609503	 
6.54288	 1.385	 -0.423	 -0.5	 1.34932	 -0.413646	 -0.500044	 1.31365	 -0.404218	 -0.500045	 1.27799	 -0.394789	 -0.500045	 1.24234	 -0.385307	 -0.500045	 1.20673	 -0.375686	 -0.500045	 1.17115	 -0.365933	 -0.500045	 1.13559	 -0.356098	 -0.500045	 1.10008	 -0.346124	 -0.500045	 1.06461	 -0.335976	 -0.500045	 1.02915	 -0.325784	 -0.500045	 0.993708	 -0.315559	 -0.500045	 0.958247	 -0.305398	 -0.500045	 0.922733	 -0.295426	 -0.500045	 0.887191	 -0.285562	 -0.500045	 0.851616	 -0.275818	 -0.500045	 0.815984	 -0.266286	 -0.500045	 0.780325	 -0.25684	 -0.500045	 0.744657	 -0.247412	 -0.500045	 0.708943	 -0.238134	 -0.500045	 0.673181	 -0.229016	 -0.500045	 0.637401	 -0.219938	 -0.500033	 0.601989	 -0.210996	 -0.494597	 0.566678	 -0.202317	 -0.488168	 0.532873	 -0.194099	 -0.47578	 0.498949	 -0.186044	 -0.463582	 0.465414	 -0.178368	 -0.450112	 0.433584	 -0.171124	 -0.432788	 0.402366	 -0.164239	 -0.414221	 0.371446	 -0.157742	 -0.394998	 0.341799	 -0.151593	 -0.373737	 0.313274	 -0.145684	 -0.350905	 0.285148	 -0.139967	 -0.327513	 0.257429	 -0.13447	 -0.303564	 0.230531	 -0.129144	 -0.278639	 0.204421	 -0.123961	 -0.252837	 0.178623	 -0.118898	 -0.226672	 0.153109	 -0.113937	 -0.200186	 0.127993	 -0.109085	 -0.173274	 0.10345	 -0.10445	 -0.145777	 0.0796581	 -0.1	 -0.117573	 0.409394	 0.409475	 0.409654	 0.409941	 0.410345	 0.410839	 0.411335	 0.411707	 0.411807	 0.41149	 0.410694	 0.409489	 0.408128	 0.406997	 0.406557	 0.407259	 0.409374	 0.412934	 0.417751	 0.423417	 0.429385	 0.439104	 0.43937	 0.442071	 0.449593	 0.454944	 0.462972	 0.473778	 0.484726	 0.496355	 0.508042	 0.519579	 0.531026	 0.542976	 0.556151	 0.570607	 0.585799	 0.601148	 0.616146	 0.630758	 
6.55104	 1.385	 -0.423	 -0.5	 1.34931	 -0.413572	 -0.500044	 1.31362	 -0.404118	 -0.500045	 1.27796	 -0.394592	 -0.500045	 1.24231	 -0.385022	 -0.500045	 1.20668	 -0.375364	 -0.500045	 1.17111	 -0.365521	 -0.500045	 1.13558	 -0.355584	 -0.500045	 1.10006	 -0.345572	 -0.500045	 1.0646	 -0.335388	 -0.500045	 1.02915	 -0.325193	 -0.500045	 0.993678	 -0.315054	 -0.500045	 0.958186	 -0.304978	 -0.500045	 0.922633	 -0.295106	 -0.500045	 0.887034	 -0.285374	 -0.500045	 0.851413	 -0.275697	 -0.500045	 0.815734	 -0.266196	 -0.500045	 0.780011	 -0.256831	 -0.500045	 0.744277	 -0.247472	 -0.500045	 0.708507	 -0.23822	 -0.500045	 0.672689	 -0.229127	 -0.500045	 0.636854	 -0.220083	 -0.500017	 0.60182	 -0.211281	 -0.492128	 0.566417	 -0.202629	 -0.48588	 0.532172	 -0.194387	 -0.474611	 0.498806	 -0.186439	 -0.460766	 0.465265	 -0.178802	 -0.447162	 0.432985	 -0.171577	 -0.430597	 0.402008	 -0.164728	 -0.411561	 0.371238	 -0.158231	 -0.392063	 0.341228	 -0.152061	 -0.371306	 0.312551	 -0.146104	 -0.348678	 0.28448	 -0.140328	 -0.325246	 0.256595	 -0.134784	 -0.301533	 0.229394	 -0.129434	 -0.276995	 0.202986	 -0.124218	 -0.251578	 0.177089	 -0.119091	 -0.225615	 0.151497	 -0.114087	 -0.199303	 0.126117	 -0.109232	 -0.172709	 0.10137	 -0.104557	 -0.145438	 0.0775365	 -0.1	 -0.1173	 0.432785	 0.432036	 0.430557	 0.428384	 0.425615	 0.422431	 0.419097	 0.41597	 0.413487	 0.412087	 0.412142	 0.413886	 0.417376	 0.422456	 0.42876	 0.435813	 0.443073	 0.450003	 0.456168	 0.461278	 0.465186	 0.477957	 0.479366	 0.483852	 0.489121	 0.491619	 0.493997	 0.496759	 0.500123	 0.503841	 0.508319	 0.512819	 0.515632	 0.516035	 0.515667	 0.519592	 0.53446	 0.562029	 0.595027	 0.6222	 
6.56084	 1.385	 -0.423	 -0.5	 1.34932	 -0.413482	 -0.500044	 1.31364	 -0.403983	 -0.500045	 1.27799	 -0.394359	 -0.500045	 1.24236	 -0.384675	 -0.500045	 1.20674	 -0.374938	 -0.500045	 1.17117	 -0.365021	 -0.500045	 1.13564	 -0.354972	 -0.500045	 1.10011	 -0.344876	 -0.500045	 1.0646	 -0.334695	 -0.500045	 1.02909	 -0.324512	 -0.500045	 0.993539	 -0.31446	 -0.500045	 0.95795	 -0.304519	 -0.500045	 0.922313	 -0.294731	 -0.500045	 0.886626	 -0.285115	 -0.500045	 0.85092	 -0.275558	 -0.500045	 0.815189	 -0.266083	 -0.500045	 0.779413	 -0.256769	 -0.500045	 0.743616	 -0.247535	 -0.500045	 0.707806	 -0.238344	 -0.500045	 0.671972	 -0.22925	 -0.500044	 0.636118	 -0.220253	 -0.499835	 0.601381	 -0.21163	 -0.490564	 0.566404	 -0.203081	 -0.482098	 0.531615	 -0.194807	 -0.472633	 0.498442	 -0.186961	 -0.458263	 0.465424	 -0.17939	 -0.443388	 0.432737	 -0.172201	 -0.427617	 0.401573	 -0.165379	 -0.408878	 0.371155	 -0.15886	 -0.388841	 0.341004	 -0.152636	 -0.368295	 0.311865	 -0.146625	 -0.346252	 0.283635	 -0.140801	 -0.322968	 0.255703	 -0.135183	 -0.299227	 0.228122	 -0.129771	 -0.274978	 0.201135	 -0.124478	 -0.25	 0.174884	 -0.119267	 -0.224212	 0.149043	 -0.114205	 -0.197985	 0.123517	 -0.109343	 -0.171427	 0.098593	 -0.104603	 -0.144289	 0.0739688	 -0.1	 -0.116847	 0.437961	 0.437942	 0.438002	 0.438299	 0.439015	 0.440322	 0.442321	 0.445009	 0.448291	 0.451987	 0.455871	 0.459698	 0.463245	 0.46638	 0.469018	 0.471132	 0.472779	 0.473975	 0.474592	 0.474077	 0.471086	 0.476783	 0.488911	 0.49141	 0.49279	 0.495727	 0.496091	 0.497452	 0.501201	 0.508228	 0.521153	 0.541094	 0.567197	 0.595321	 0.618621	 0.630493	 0.629697	 0.622281	 0.618165	 0.623158	 
6.56867	 1.385	 -0.423	 -0.5	 1.34933	 -0.413412	 -0.500044	 1.31365	 -0.403834	 -0.500045	 1.278	 -0.394148	 -0.500045	 1.24237	 -0.384372	 -0.500045	 1.20675	 -0.374532	 -0.500045	 1.17116	 -0.364569	 -0.500045	 1.1356	 -0.354453	 -0.500045	 1.10005	 -0.344278	 -0.500045	 1.0645	 -0.334125	 -0.500045	 1.02893	 -0.323989	 -0.500045	 0.993314	 -0.314	 -0.500045	 0.957651	 -0.304181	 -0.500045	 0.92196	 -0.294467	 -0.500045	 0.886228	 -0.284911	 -0.500045	 0.850471	 -0.275465	 -0.500045	 0.814714	 -0.266039	 -0.500045	 0.778932	 -0.256745	 -0.500045	 0.743119	 -0.247609	 -0.500045	 0.707312	 -0.238493	 -0.500045	 0.671507	 -0.229405	 -0.500042	 0.635732	 -0.220458	 -0.498005	 0.600717	 -0.211866	 -0.490006	 0.566343	 -0.203455	 -0.479426	 0.531567	 -0.195217	 -0.470071	 0.498045	 -0.187401	 -0.456613	 0.465499	 -0.179892	 -0.440739	 0.432853	 -0.172727	 -0.42485	 0.401256	 -0.165911	 -0.406766	 0.370895	 -0.159354	 -0.386537	 0.340828	 -0.153053	 -0.365746	 0.311281	 -0.147004	 -0.344123	 0.282702	 -0.141158	 -0.321172	 0.254789	 -0.135492	 -0.297385	 0.227104	 -0.130025	 -0.273317	 0.199854	 -0.12469	 -0.248767	 0.173356	 -0.119467	 -0.22341	 0.147424	 -0.114404	 -0.197437	 0.12199	 -0.109524	 -0.170897	 0.0968976	 -0.104729	 -0.14395	 0.072164	 -0.1	 -0.116604	 0.447763	 0.449392	 0.452499	 0.456807	 0.461937	 0.467464	 0.472981	 0.47811	 0.482547	 0.486074	 0.488547	 0.489869	 0.489917	 0.488548	 0.485559	 0.480755	 0.474183	 0.466275	 0.457925	 0.450292	 0.444896	 0.443015	 0.447194	 0.452538	 0.464953	 0.483195	 0.504744	 0.528635	 0.552477	 0.573156	 0.586849	 0.591141	 0.584889	 0.569358	 0.549412	 0.534879	 0.537848	 0.563829	 0.603297	 0.637001	 
6.5765	 1.385	 -0.423	 -0.5	 1.3493	 -0.413335	 -0.500044	 1.3136	 -0.403637	 -0.500045	 1.27792	 -0.393886	 -0.500045	 1.24227	 -0.384021	 -0.500045	 1.20664	 -0.374062	 -0.500045	 1.17103	 -0.364045	 -0.500045	 1.13545	 -0.353893	 -0.500045	 1.0999	 -0.343671	 -0.500045	 1.06431	 -0.33355	 -0.500045	 1.0287	 -0.323507	 -0.500045	 0.993061	 -0.313595	 -0.500045	 0.957369	 -0.303887	 -0.500045	 0.921659	 -0.29427	 -0.500045	 0.885925	 -0.284768	 -0.500045	 0.850159	 -0.275416	 -0.500045	 0.814395	 -0.266077	 -0.500045	 0.778618	 -0.256813	 -0.500045	 0.742795	 -0.247733	 -0.500045	 0.706963	 -0.238685	 -0.500045	 0.671132	 -0.229617	 -0.500034	 0.635572	 -0.220736	 -0.495182	 0.600131	 -0.212119	 -0.489121	 0.565986	 -0.203797	 -0.477617	 0.531517	 -0.195617	 -0.466966	 0.497537	 -0.187806	 -0.454583	 0.465072	 -0.180344	 -0.438457	 0.432777	 -0.173197	 -0.421843	 0.40092	 -0.166393	 -0.404263	 0.370411	 -0.159824	 -0.38436	 0.340609	 -0.153473	 -0.363348	 0.310976	 -0.147411	 -0.34201	 0.282083	 -0.141573	 -0.319604	 0.254097	 -0.13588	 -0.296005	 0.226361	 -0.130336	 -0.27203	 0.198861	 -0.124939	 -0.247701	 0.171918	 -0.119689	 -0.222675	 0.145725	 -0.114599	 -0.196791	 0.120206	 -0.109647	 -0.170183	 0.0949043	 -0.104779	 -0.143323	 0.0697533	 -0.1	 -0.116281	 0.488685	 0.489158	 0.490054	 0.491298	 0.492756	 0.494239	 0.495526	 0.496341	 0.496381	 0.495351	 0.493028	 0.489366	 0.484534	 0.478955	 0.473284	 0.468267	 0.464632	 0.462982	 0.463698	 0.466886	 0.475707	 0.477559	 0.482222	 0.491785	 0.49884	 0.50525	 0.510411	 0.511218	 0.509929	 0.508867	 0.510874	 0.519414	 0.536205	 0.56032	 0.587873	 0.614499	 0.637456	 0.656707	 0.673243	 0.688058	 
6.58433	 1.385	 -0.423	 -0.5	 1.34926	 -0.413246	 -0.500044	 1.31355	 -0.403423	 -0.500045	 1.27784	 -0.393589	 -0.500045	 1.24217	 -0.383643	 -0.500045	 1.20653	 -0.373579	 -0.500045	 1.17092	 -0.363491	 -0.500045	 1.13533	 -0.353328	 -0.500045	 1.09976	 -0.343116	 -0.500045	 1.06417	 -0.333027	 -0.500045	 1.02855	 -0.323093	 -0.500045	 0.992891	 -0.313282	 -0.500045	 0.957191	 -0.303653	 -0.500045	 0.921462	 -0.294138	 -0.500045	 0.885713	 -0.284696	 -0.500045	 0.849923	 -0.275393	 -0.500045	 0.814112	 -0.266147	 -0.500045	 0.778285	 -0.256931	 -0.500045	 0.742416	 -0.247852	 -0.500045	 0.706522	 -0.238846	 -0.500045	 0.670628	 -0.229827	 -0.500019	 0.635419	 -0.221048	 -0.492687	 0.599859	 -0.212423	 -0.487113	 0.565403	 -0.204126	 -0.476457	 0.531485	 -0.196048	 -0.464065	 0.4974	 -0.188257	 -0.451984	 0.464633	 -0.180837	 -0.43652	 0.43275	 -0.1737	 -0.419188	 0.400913	 -0.166882	 -0.401634	 0.370053	 -0.160304	 -0.382306	 0.340267	 -0.15391	 -0.361267	 0.310634	 -0.147804	 -0.339886	 0.281415	 -0.141943	 -0.317827	 0.25308	 -0.136217	 -0.294567	 0.225247	 -0.130597	 -0.270639	 0.197631	 -0.125148	 -0.246385	 0.170389	 -0.119886	 -0.221634	 0.143989	 -0.114772	 -0.195924	 0.118279	 -0.109742	 -0.169476	 0.0927976	 -0.104811	 -0.142759	 0.0673559	 -0.1	 -0.115955	 0.532755	 0.53139	 0.528691	 0.52474	 0.519665	 0.513648	 0.50696	 0.499969	 0.493131	 0.486974	 0.482025	 0.478774	 0.477588	 0.478614	 0.481764	 0.486652	 0.492571	 0.498547	 0.503406	 0.505948	 0.514417	 0.509093	 0.504952	 0.500518	 0.492246	 0.486687	 0.485669	 0.489831	 0.50037	 0.516619	 0.536982	 0.559136	 0.581562	 0.603043	 0.623268	 0.642352	 0.660792	 0.678883	 0.696011	 0.711459	 
6.59217	 1.385	 -0.423	 -0.5	 1.34928	 -0.413146	 -0.500044	 1.31357	 -0.403226	 -0.500045	 1.27788	 -0.393289	 -0.500045	 1.24222	 -0.383271	 -0.500045	 1.20659	 -0.373141	 -0.500045	 1.17098	 -0.362973	 -0.500045	 1.13538	 -0.352809	 -0.500045	 1.09978	 -0.342654	 -0.500045	 1.06416	 -0.332599	 -0.500045	 1.02848	 -0.322752	 -0.500045	 0.992765	 -0.313043	 -0.500045	 0.957014	 -0.303459	 -0.500045	 0.921222	 -0.29402	 -0.500045	 0.885412	 -0.284646	 -0.500045	 0.849578	 -0.275362	 -0.500045	 0.813714	 -0.266198	 -0.500045	 0.777846	 -0.257065	 -0.500045	 0.741972	 -0.247978	 -0.500045	 0.706079	 -0.239001	 -0.500044	 0.670183	 -0.230069	 -0.5	 0.635281	 -0.221409	 -0.491286	 0.599987	 -0.212809	 -0.484248	 0.565069	 -0.204523	 -0.475236	 0.531476	 -0.196537	 -0.461918	 0.497633	 -0.188765	 -0.44908	 0.4644	 -0.18136	 -0.43451	 0.432556	 -0.174212	 -0.416969	 0.4009	 -0.167335	 -0.398947	 0.369694	 -0.160732	 -0.380023	 0.339594	 -0.154328	 -0.359296	 0.31001	 -0.148165	 -0.337741	 0.280651	 -0.142256	 -0.315787	 0.251885	 -0.136504	 -0.293	 0.223878	 -0.130843	 -0.269242	 0.196234	 -0.125358	 -0.245002	 0.168904	 -0.120076	 -0.220342	 0.142275	 -0.114916	 -0.194878	 0.116233	 -0.109817	 -0.16878	 0.0905422	 -0.104839	 -0.142287	 0.0649742	 -0.1	 -0.115625	 0.543959	 0.542172	 0.538783	 0.534125	 0.528681	 0.523006	 0.517672	 0.513209	 0.510012	 0.508299	 0.508028	 0.508892	 0.510361	 0.511715	 0.512193	 0.511152	 0.508217	 0.503448	 0.497401	 0.491071	 0.499172	 0.49961	 0.500296	 0.504775	 0.514641	 0.526102	 0.539584	 0.554333	 0.567974	 0.580872	 0.592843	 0.60404	 0.614959	 0.625662	 0.636674	 0.648157	 0.660563	 0.674005	 0.687943	 0.701772	 
6.6	 1.385	 -0.423	 -0.5	 1.34933	 -0.413034	 -0.500044	 1.31367	 -0.403042	 -0.500045	 1.27802	 -0.39299	 -0.500045	 1.24237	 -0.382896	 -0.500045	 1.20675	 -0.372726	 -0.500045	 1.17114	 -0.362494	 -0.500045	 1.13551	 -0.352326	 -0.500045	 1.09985	 -0.342249	 -0.500045	 1.06416	 -0.332253	 -0.500045	 1.02842	 -0.322464	 -0.500045	 0.992633	 -0.312848	 -0.500045	 0.956829	 -0.303313	 -0.500045	 0.920994	 -0.293929	 -0.500045	 0.885146	 -0.284636	 -0.500045	 0.849296	 -0.275387	 -0.500045	 0.81342	 -0.266286	 -0.500045	 0.77754	 -0.257247	 -0.500045	 0.741679	 -0.248174	 -0.500045	 0.705798	 -0.239208	 -0.500043	 0.669912	 -0.230355	 -0.498923	 0.634878	 -0.221738	 -0.490767	 0.600079	 -0.213213	 -0.481486	 0.564963	 -0.204943	 -0.47315	 0.531127	 -0.196994	 -0.460316	 0.497717	 -0.18926	 -0.446231	 0.464291	 -0.181851	 -0.431959	 0.432105	 -0.1747	 -0.41493	 0.400697	 -0.167766	 -0.396391	 0.36942	 -0.16113	 -0.377498	 0.338876	 -0.154751	 -0.357338	 0.309253	 -0.148545	 -0.335776	 0.279905	 -0.142563	 -0.313764	 0.250808	 -0.136777	 -0.291353	 0.222491	 -0.131113	 -0.267923	 0.194799	 -0.125606	 -0.243708	 0.167524	 -0.120273	 -0.218976	 0.140629	 -0.115041	 -0.193796	 0.114182	 -0.109892	 -0.168112	 0.0882171	 -0.104874	 -0.1419	 0.0626089	 -0.1	 -0.11529	 0.527358	 0.528251	 0.529993	 0.532455	 0.535447	 0.53868	 0.541762	 0.544226	 0.54556	 0.545311	 0.543153	 0.538957	 0.532879	 0.525317	 0.516814	 0.50795	 0.499263	 0.491374	 0.485231	 0.482191	 0.489098	 0.5061	 0.520455	 0.538454	 0.557156	 0.571801	 0.585253	 0.597472	 0.60813	 0.617769	 0.62636	 0.634333	 0.641463	 0.647934	 0.654074	 0.660419	 0.667542	 0.67602	 0.686149	 0.697942	 
6.60625	 1.385	 -0.423	 -0.5	 1.34935	 -0.412933	 -0.500044	 1.31371	 -0.402873	 -0.500045	 1.27808	 -0.392729	 -0.500045	 1.24245	 -0.382566	 -0.500045	 1.20682	 -0.372369	 -0.500045	 1.17121	 -0.362117	 -0.500045	 1.13556	 -0.351958	 -0.500045	 1.09988	 -0.341946	 -0.500045	 1.06416	 -0.332035	 -0.500045	 1.02841	 -0.322291	 -0.500045	 0.992604	 -0.312736	 -0.500045	 0.956787	 -0.303264	 -0.500045	 0.920946	 -0.293913	 -0.500045	 0.885083	 -0.284678	 -0.500045	 0.849218	 -0.27548	 -0.500045	 0.813328	 -0.266405	 -0.500045	 0.777418	 -0.257413	 -0.500045	 0.741519	 -0.248372	 -0.500045	 0.705599	 -0.239401	 -0.500039	 0.669768	 -0.230588	 -0.496881	 0.634344	 -0.221951	 -0.490373	 0.599843	 -0.213506	 -0.479854	 0.56487	 -0.205251	 -0.470812	 0.530646	 -0.19732	 -0.458994	 0.497502	 -0.189635	 -0.44425	 0.464247	 -0.18221	 -0.429584	 0.431724	 -0.17507	 -0.413192	 0.400374	 -0.168115	 -0.394554	 0.36922	 -0.161449	 -0.375454	 0.338417	 -0.155087	 -0.355669	 0.308615	 -0.148869	 -0.334343	 0.279291	 -0.142827	 -0.312298	 0.2501	 -0.137004	 -0.29001	 0.221514	 -0.131356	 -0.266906	 0.193752	 -0.125842	 -0.242802	 0.166554	 -0.120457	 -0.218054	 0.139514	 -0.11517	 -0.19313	 0.11281	 -0.11	 -0.167808	 0.0866548	 -0.10495	 -0.141841	 0.0612181	 -0.1	 -0.115083	 0.529765	 0.531396	 0.534406	 0.538304	 0.542457	 0.546184	 0.54885	 0.54997	 0.549261	 0.546684	 0.542446	 0.536923	 0.530649	 0.524306	 0.518685	 0.514627	 0.512872	 0.513841	 0.517505	 0.524813	 0.528782	 0.533675	 0.541232	 0.550792	 0.562184	 0.575251	 0.588496	 0.601518	 0.61405	 0.624893	 0.634215	 0.641791	 0.646484	 0.646641	 0.640398	 0.628953	 0.619986	 0.627337	 0.658378	 0.697038	 
6.61346	 1.385	 -0.423	 -0.5	 1.34936	 -0.412813	 -0.500043	 1.31372	 -0.402646	 -0.500045	 1.27809	 -0.392413	 -0.500045	 1.24248	 -0.382168	 -0.500045	 1.20686	 -0.371938	 -0.500045	 1.17125	 -0.361708	 -0.500045	 1.13561	 -0.351579	 -0.500045	 1.09993	 -0.341637	 -0.500045	 1.0642	 -0.331844	 -0.500045	 1.02845	 -0.322163	 -0.500045	 0.992651	 -0.312653	 -0.500045	 0.956818	 -0.303261	 -0.500045	 0.920961	 -0.293946	 -0.500045	 0.885065	 -0.284753	 -0.500045	 0.849144	 -0.275624	 -0.500045	 0.813198	 -0.266558	 -0.500045	 0.777221	 -0.257578	 -0.500045	 0.741237	 -0.248592	 -0.500045	 0.705242	 -0.239624	 -0.500028	 0.669649	 -0.23086	 -0.494265	 0.633926	 -0.222226	 -0.489166	 0.599334	 -0.213843	 -0.478696	 0.56478	 -0.205613	 -0.467968	 0.530227	 -0.197698	 -0.457008	 0.497018	 -0.190053	 -0.442332	 0.464134	 -0.182607	 -0.426838	 0.431401	 -0.175467	 -0.410878	 0.399859	 -0.168526	 -0.392595	 0.368897	 -0.161836	 -0.37325	 0.338048	 -0.155463	 -0.353613	 0.307955	 -0.149259	 -0.332776	 0.278599	 -0.143175	 -0.310869	 0.249473	 -0.137307	 -0.288572	 0.22066	 -0.13167	 -0.265766	 0.192689	 -0.126138	 -0.241848	 0.165346	 -0.120665	 -0.217132	 0.138048	 -0.115295	 -0.192284	 0.110991	 -0.110069	 -0.167112	 0.0845704	 -0.104961	 -0.141244	 0.058769	 -0.1	 -0.114726	 0.551299	 0.550382	 0.548622	 0.546163	 0.543201	 0.539988	 0.53681	 0.533988	 0.531853	 0.530731	 0.53096	 0.532799	 0.536359	 0.541565	 0.548092	 0.555373	 0.562696	 0.569278	 0.574398	 0.583585	 0.580234	 0.579422	 0.582228	 0.580617	 0.580748	 0.583318	 0.585315	 0.5882	 0.591371	 0.594064	 0.597319	 0.603259	 0.615756	 0.638121	 0.670669	 0.707867	 0.739053	 0.755592	 0.759103	 0.7615	 
